ID,Ref No ,Future_Mid-point,Baseline_Mid-point,Time slice,Climate scenario,Scenario source,Method,Scale,Crop,Country,Site(location),Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted ,Current Annual Precipitation  (mm) _point_coordinate,Local delta T from 2005,Global delta T from pre-industrial period ,Global delta T from 2005, Annual Precipitation change  from 2005 (mm),Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others ,Adaptation type,CO2,CO2 ppm,Impact relative to 2005_NAD_%,Impact relative to 2005_NAD_yield,Impact relative to 2005_AD_%,Impact relative to 2005_AD_yield,Adaptation potential_(%),Adaptation potential_actual yield,Reference,doi,Publication year
1009,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,South Africa,NA,Africa,-30.5595,22.9375,18.35 ,17.98 ,625 ,291 ,0.94 ,1.83 ,1.04 ,-42.36 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-9.68 ,9.42 ,-6.15 ,9.83 ,3.53 ,0.41 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1010,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,South Africa,NA,Africa,-30.5595,22.9375,18.35 ,17.98 ,625 ,291 ,2.14 ,2.61 ,1.82 ,-10.59 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-18.46 ,8.54 ,-8.83 ,9.56 ,9.63 ,1.02 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1011,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,South Africa,NA,Africa,-30.5595,22.9375,18.35 ,17.98 ,625 ,291 ,4.25 ,4.12 ,3.33 ,-49.67 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-42.85 ,5.77 ,-35.93 ,6.48 ,6.92 ,0.71 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1012,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,Spain,NA,Europe,40.4637,-3.74922,14.37 ,15.40 ,615 ,421 ,1.01 ,1.83 ,1.04 ,-15.34 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-19.34 ,9.46 ,-16.96 ,9.80 ,2.38 ,0.34 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1013,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Spain,NA,Europe,40.4637,-3.74922,14.37 ,15.40 ,615 ,421 ,2.09 ,2.61 ,1.82 ,-59.16 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-41.73 ,6.77 ,-34.68 ,7.58 ,7.05 ,0.81 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1014,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Spain,NA,Europe,40.4637,-3.74922,14.37 ,15.40 ,615 ,421 ,3.87 ,4.12 ,3.33 ,-129.28 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-73.84 ,2.94 ,-62.85 ,3.99 ,10.98 ,1.05 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1015,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,Tanzania,NA,Africa,-6.36903,34.8888,22.97 ,23.15 ,963 ,616 ,0.70 ,1.83 ,1.04 ,5.11 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-26.99 ,3.29 ,-25.89 ,3.34 ,1.10 ,0.05 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1016,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Tanzania,NA,Africa,-6.36903,34.8888,22.97 ,23.15 ,963 ,616 ,1.79 ,2.61 ,1.82 ,60.26 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-36.42 ,2.41 ,-34.39 ,2.48 ,2.04 ,0.07 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1017,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Tanzania,NA,Africa,-6.36903,34.8888,22.97 ,23.15 ,963 ,616 ,3.50 ,4.12 ,3.33 ,128.92 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-56.67 ,1.21 ,-61.43 ,1.11 ,-4.77 ,-0.10 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1018,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,Thailand,NA,Asia,15.87,100.993,27.80 ,28.85 ,1323 ,1254 ,0.99 ,1.83 ,1.04 ,70.12 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-91.77 ,0.54 ,-91.68 ,0.55 ,0.09 ,0.01 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1019,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Thailand,NA,Asia,15.87,100.993,27.80 ,28.85 ,1323 ,1254 ,1.83 ,2.61 ,1.82 ,95.32 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-98.96 ,0.28 ,-99.18 ,0.28 ,-0.22 ,0.00 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1020,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Thailand,NA,Asia,15.87,100.993,27.80 ,28.85 ,1323 ,1254 ,3.40 ,4.12 ,3.33 ,123.80 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-100.00 ,0.02 ,-100.00 ,0.02 ,0.00 ,0.00 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1021,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,Turkey,NA,Europe,38.9637,35.2433,13.23 ,10.61 ,740 ,372 ,1.33 ,1.83 ,1.04 ,-2.19 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-78.98 ,3.36 ,-77.47 ,3.57 ,1.51 ,0.21 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1022,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Turkey,NA,Europe,38.9637,35.2433,13.23 ,10.61 ,740 ,372 ,1.88 ,2.61 ,1.82 ,-2.92 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-82.63 ,2.55 ,-77.28 ,3.15 ,5.35 ,0.60 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1023,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Turkey,NA,Europe,38.9637,35.2433,13.23 ,10.61 ,740 ,372 ,4.04 ,4.12 ,3.33 ,-40.54 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-96.29 ,1.33 ,-84.94 ,2.61 ,11.36 ,1.28 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1024,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,Uganda,NA,Africa,1.37333,32.2903,24.33 ,24.70 ,1213 ,1160 ,0.76 ,1.83 ,1.04 ,59.53 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-70.36 ,5.30 ,-68.70 ,5.59 ,1.66 ,0.29 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1025,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Uganda,NA,Africa,1.37333,32.2903,24.33 ,24.70 ,1213 ,1160 ,1.77 ,2.61 ,1.82 ,49.30 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-65.49 ,5.62 ,-58.24 ,6.48 ,7.25 ,0.86 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1026,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Uganda,NA,Africa,1.37333,32.2903,24.33 ,24.70 ,1213 ,1160 ,3.20 ,4.12 ,3.33 ,217.66 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-83.52 ,3.25 ,-72.21 ,4.54 ,11.32 ,1.29 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1027,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,Ukraine,NA,Europe,48.3794,31.1656,9.35 ,8.97 ,625 ,584 ,1.54 ,1.83 ,1.04 ,27.02 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-8.66 ,6.94 ,-4.90 ,7.27 ,3.76 ,0.34 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1028,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Ukraine,NA,Europe,48.3794,31.1656,9.35 ,8.97 ,625 ,584 ,2.03 ,2.61 ,1.82 ,48.57 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-17.57 ,6.34 ,-4.23 ,7.37 ,13.33 ,1.03 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1029,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Ukraine,NA,Europe,48.3794,31.1656,9.35 ,8.97 ,625 ,584 ,4.43 ,4.12 ,3.33 ,-24.83 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-48.19 ,4.09 ,-29.78 ,5.49 ,18.41 ,1.40 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1030,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,United States,NA,North America,37.0902,-95.7129,11.39 ,15.58 ,1032 ,1204 ,1.42 ,1.83 ,1.04 ,10.96 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-20.91 ,8.71 ,-19.26 ,8.95 ,1.66 ,0.24 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1031,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,United States,NA,North America,37.0902,-95.7129,11.39 ,15.58 ,1032 ,1204 ,2.77 ,2.61 ,1.82 ,27.76 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-35.68 ,7.06 ,-31.54 ,7.56 ,4.14 ,0.50 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1032,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,United States,NA,North America,37.0902,-95.7129,11.39 ,15.58 ,1032 ,1204 ,5.03 ,4.12 ,3.33 ,43.82 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-66.92 ,3.72 ,-64.34 ,4.06 ,2.58 ,0.35 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1033,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,Venezuela,NA,Central and South America,6.42375,-66.5897,26.94 ,26.32 ,1404 ,2631 ,0.85 ,1.83 ,1.04 ,-6.21 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-76.28 ,3.52 ,-75.84 ,3.58 ,0.44 ,0.06 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1034,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Venezuela,NA,Central and South America,6.42375,-66.5897,26.94 ,26.32 ,1404 ,2631 ,1.89 ,2.61 ,1.82 ,-40.54 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-90.39 ,2.15 ,-90.13 ,2.22 ,0.26 ,0.07 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1035,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Venezuela,NA,Central and South America,6.42375,-66.5897,26.94 ,26.32 ,1404 ,2631 ,3.54 ,4.12 ,3.33 ,-124.53 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-97.94 ,0.95 ,-98.21 ,0.95 ,-0.26 ,-0.01 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1036,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Maize,Vietnam,NA,Asia,14.0583,108.277,25.04 ,23.20 ,1828 ,1921 ,1.05 ,1.83 ,1.04 ,37.25 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-59.82 ,3.14 ,-58.77 ,3.22 ,1.05 ,0.07 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1037,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Vietnam,NA,Asia,14.0583,108.277,25.04 ,23.20 ,1828 ,1921 ,1.96 ,2.61 ,1.82 ,79.25 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-81.91 ,1.71 ,-80.26 ,1.82 ,1.65 ,0.11 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1038,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Maize,Vietnam,NA,Asia,14.0583,108.277,25.04 ,23.20 ,1828 ,1921 ,3.54 ,4.12 ,3.33 ,140.97 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-97.53 ,0.50 ,-96.97 ,0.56 ,0.56 ,0.06 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
1068,39,2024,1990,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional,Maize,China,Shandong,Asia,36.58,117.16,14.74 ,14.74 ,762 ,762 ,0.46 ,1.22 ,0.43 ,28.90 ,No,No,Yes,No,No,No,No,Cultivar,Yes,420.27 ,-6.99 ,,4.47 ,,11.46 ,0.00 ,"Zhang et al., 2017",10.1371/journal.pone.0176766,2017
1069,39,2024,1990,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional,Maize,China,Shandong,Asia,36.58,117.16,14.74 ,14.74 ,762 ,762 ,0.46 ,1.22 ,0.43 ,28.90 ,No,No,Yes,No,No,No,No,Cultivar,Yes,420.27 ,-6.99 ,,4.75 ,,11.74 ,0.00 ,"Zhang et al., 2017",10.1371/journal.pone.0176766,2017
1080,41,2026,1975,NF,A2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.16 ,1.21 ,0.42 ,-90.59 ,No,Yes,No,No,No,No,No,Irrigation,Yes,418.80 ,-5.27 ,,1.77 ,,7.04 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1081,41,2055,1975,MC,A2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.53 ,2.29 ,1.50 ,-170.63 ,No,Yes,No,No,No,No,No,Irrigation,Yes,529.72 ,-17.69 ,,-4.75 ,,12.94 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1082,41,2085,1975,EC,A2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,1.13 ,3.58 ,2.79 ,-392.73 ,No,Yes,No,No,No,No,No,Irrigation,Yes,704.95 ,-24.65 ,,2.98 ,,27.64 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1083,41,2026,1975,NF,B2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.16 ,1.41 ,0.62 ,-140.82 ,No,Yes,No,No,No,No,No,Irrigation,Yes,406.96 ,-3.09 ,,2.10 ,,5.19 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1084,41,2055,1975,MC,B2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.47 ,2.15 ,1.36 ,-210.00 ,No,Yes,No,No,No,No,No,Irrigation,Yes,477.25 ,-12.44 ,,-3.00 ,,9.44 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1085,41,2085,1975,EC,B2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.76 ,2.88 ,2.09 ,-306.18 ,No,Yes,No,No,No,No,No,Irrigation,Yes,557.44 ,-21.75 ,,-8.95 ,,12.80 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1086,41,2026,1975,NF,A2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.16 ,1.21 ,0.42 ,-90.59 ,Yes,No,No,No,No,No,No,Fertiliser,Yes,418.80 ,-5.27 ,,-2.18 ,,3.09 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1087,41,2055,1975,MC,A2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.53 ,2.29 ,1.50 ,-170.63 ,Yes,No,No,No,No,No,No,Fertiliser,Yes,529.72 ,-17.69 ,,-13.81 ,,3.88 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1088,41,2085,1975,EC,A2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,1.13 ,3.58 ,2.79 ,-392.73 ,Yes,No,No,No,No,No,No,Fertiliser,Yes,704.95 ,-24.65 ,,-19.49 ,,5.16 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1089,41,2026,1975,NF,B2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.16 ,1.41 ,0.62 ,-140.82 ,Yes,No,No,No,No,No,No,Fertiliser,Yes,406.96 ,-3.09 ,,-2.02 ,,1.07 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1090,41,2055,1975,MC,B2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.47 ,2.15 ,1.36 ,-210.00 ,Yes,No,No,No,No,No,No,Fertiliser,Yes,477.25 ,-12.44 ,,-7.63 ,,4.81 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1091,41,2085,1975,EC,B2,CMIP3,Aggarwal-DB,Regional (Site-based),Maize,India,Bihar,Asia,27.31,88.6,28.37 ,28.37 ,3076 ,3076 ,0.76 ,2.88 ,2.09 ,-306.18 ,Yes,No,No,No,No,No,No,Fertiliser,Yes,557.44 ,-21.75 ,,-17.45 ,,4.29 ,0.00 ,"Deb et al., 2016", 10.3126/jhm.v9i1.15579,2016
1102,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,United States,NA,North America,37.09024,-95.712891,11.39 ,15.58 ,1032 ,1204 ,1.06 ,1.50 ,0.71 ,12.76 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-20.00 ,,-2.00 ,,18.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1103,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,China,NA,Asia,35.86166,104.195397,11.85 ,7.12 ,710 ,390 ,0.92 ,1.50 ,0.71 ,38.81 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-12.00 ,,-4.00 ,,8.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1104,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,Brazil,NA,Central and South America,-14.235004,-51.92528,23.34 ,27.85 ,1553 ,1514 ,0.79 ,1.50 ,0.71 ,8.56 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-20.00 ,,-8.00 ,,12.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1105,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,Argentina,NA,Central and South America,-38.416097,-63.616672,17.94 ,16.02 ,972 ,505 ,0.69 ,1.50 ,0.71 ,1.01 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-8.00 ,,-2.00 ,,6.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1106,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,Mexico,NA,Central and South America,23.634501,-102.552784,21.68 ,17.80 ,1139 ,398 ,0.93 ,1.50 ,0.71 ,-2.73 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-20.00 ,,-6.00 ,,14.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1107,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,France,NA,Europe,46.227638,2.213749,12.31 ,11.12 ,891 ,986 ,0.86 ,1.50 ,0.71 ,-17.14 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-20.00 ,,-2.00 ,,18.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1108,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,Romania,NA,Europe,45.943161,24.96676,11.02 ,7.75 ,722 ,981 ,0.93 ,1.50 ,0.71 ,-8.43 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-20.00 ,,-2.00 ,,18.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1109,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,South Africa,NA,Africa,-30.559482,22.937506,18.35 ,17.98 ,625 ,291 ,0.80 ,1.50 ,0.71 ,4.13 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-20.00 ,,-8.00 ,,12.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1110,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,Italy,NA,Europe,41.87194,12.56738,12.65 ,16.03 ,936 ,982 ,0.93 ,1.50 ,0.71 ,-59.93 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-20.00 ,,-8.00 ,,12.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1111,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Maize,Ukraine,NA,Europe,48.379433,31.16558,9.35 ,8.97 ,625 ,584 ,0.96 ,1.50 ,0.71 ,11.65 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-20.00 ,,-2.00 ,,18.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1122,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,United States,NA,North America,37.09024,-95.712891,11.39 ,15.58 ,1032 ,1204 ,1.60 ,2.00 ,1.21 ,11.92 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-10.77 ,,16.15 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1123,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,China,NA,Asia,35.86166,104.195397,11.85 ,7.12 ,710 ,390 ,1.11 ,2.00 ,1.21 ,26.05 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-8.08 ,,18.85 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1124,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,Brazil,NA,Central and South America,-14.235004,-51.92528,23.34 ,27.85 ,1553 ,1514 ,1.34 ,2.00 ,1.21 ,-10.21 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-16.15 ,,10.77 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1125,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,Argentina,NA,Central and South America,-38.416097,-63.616672,17.94 ,16.02 ,972 ,505 ,0.81 ,2.00 ,1.21 ,-21.35 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-16.15 ,,-8.08 ,,8.08 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1126,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,Mexico,NA,Central and South America,23.634501,-102.552784,21.68 ,17.80 ,1139 ,398 ,1.27 ,2.00 ,1.21 ,2.19 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-10.77 ,,16.15 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1127,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,France,NA,Europe,46.227638,2.213749,12.31 ,11.12 ,891 ,986 ,1.36 ,2.00 ,1.21 ,-27.78 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-2.69 ,,24.23 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1128,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,Romania,NA,Europe,45.943161,24.96676,11.02 ,7.75 ,722 ,981 ,1.39 ,2.00 ,1.21 ,-13.96 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-53.85 ,,-2.69 ,,51.15 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1129,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,South Africa,NA,Africa,-30.559482,22.937506,18.35 ,17.98 ,625 ,291 ,1.41 ,2.00 ,1.21 ,-14.70 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-16.15 ,,10.77 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1130,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,Italy,NA,Europe,41.87194,12.56738,12.65 ,16.03 ,936 ,982 ,1.38 ,2.00 ,1.21 ,-58.80 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-53.85 ,,-16.15 ,,37.69 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1131,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Maize,Ukraine,NA,Europe,48.379433,31.16558,9.35 ,8.97 ,625 ,584 ,1.46 ,2.00 ,1.21 ,11.01 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-53.85 ,,-2.69 ,,51.15 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
1142,42,2080,1975,EC,Others,Others,Aggarwal-DB,Global,Maize,United States,NA,North America,37.09024,-95.712891,11.39 ,15.58 ,1032 ,1204 ,3.88 ,4.00 ,3.21 ,18.26 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-71.43 ,,-35.71 ,,35.71 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
